# Table format: 1D
    0.00000000000000e+000     9.80000000000000e+000
    8.00000000000000e-001     4.27000000000000e+001
    1.40000000000000e+000     7.46000000000000e+001
    3.70000000000000e+000     2.06700000000000e+002
