# Table format: 1D
    0.00000000000000e+000     7.10000000000000e+000
    4.20000000000000e-001     3.59600000000000e+001
    6.20000000000000e-001     5.03800000000000e+001
    1.97400000000000e+000     1.64550000000000e+002
