# Table format: XY
    0.00000000000000e+000     6.00000000000000e+000 
    1.50000000000000e+000     6.70000000000000e+001 
    2.75000000000000e+000     1.33000000000000e+002 
    4.37000000000000e+000     2.29000000000000e+002 
