0	5.9711
5	5.971
50	5.969
200	5.963
350	5.957
500	5.951
650	5.945
800	5.939
950	5.933
1100	5.927
1250	5.679
1400	5.215
1550	4.777
1700	4.388
1850	4.044
2000	3.74
2150	3.471
2300	3.231
2450	3.017
2600	2.824
2750	2.65
2900	2.492
3050	2.349
3200	2.216
3350	2.097
3500	1.986
3650	1.884
3800	1.789
3950	1.701
4100	1.619
4250	1.542
4400	1.47
4550	1.403
4700	1.339
4850	1.28
5000	1.223
5150	1.17
5300	1.119
5450	1.071
5600	1.025
5750	0.981
5900	0.939
