0	35.99
5	36
50	38.5
200	46.8
350	55.3
500	63.7
650	72.3
800	81
950	89.8
1100	98.7
1250	104.6
1400	105
1550	105
1700	105
1850	105
2000	105
2150	105
2300	105
2450	105
2600	105
2750	105
2900	105
3050	105
3200	105
3350	105
3500	105
3650	105
3800	105
3950	105
4100	105
4250	105
4400	105
4550	105
4700	105
4850	105
5000	105
5150	105
5300	105
5450	105
5600	105
5750	105
5900	105
