# Table format: 4D
61
6
6
9
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.97104251700000e+000     3.92027051400000e+000     3.84665121000000e+000     3.76067140100000e+000     3.66854234800000e+000     3.57399885000000e+000     3.47931905500000e+000     3.38590051300000e+000     3.29459402300000e+000     3.20590327600000e+000     3.12010798800000e+000     3.03734168500000e+000     2.95764207400000e+000     2.88098419400000e+000     2.80730256700000e+000     2.73650616100000e+000     2.66848857300000e+000     2.60313498100000e+000     2.54032689900000e+000     2.47994540500000e+000     2.42187331000000e+000     2.36599659000000e+000     2.31220529700000e+000     2.26029428300000e+000     2.21064161300000e+000     2.16310604500000e+000     2.11755743000000e+000     2.07387572300000e+000     2.03195007200000e+000     1.99167800200000e+000     1.95296467500000e+000     1.91572221900000e+000     1.87986912000000e+000     1.84532968000000e+000     1.81203351800000e+000     1.77991512600000e+000     1.74891346200000e+000     1.71897158400000e+000     1.69003632000000e+000 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.97104251700000e+000     3.92027051400000e+000     3.84665121000000e+000     3.76067140100000e+000     3.66854234800000e+000     3.57399885000000e+000     3.47931905500000e+000     3.38590051300000e+000     3.29459402300000e+000     3.20590327600000e+000     3.12010798700000e+000     3.03734168500000e+000     2.95764207400000e+000     2.88098419400000e+000     2.80730256700000e+000     2.73650616100000e+000     2.66848857300000e+000     2.60313498200000e+000     2.54032689900000e+000     2.47994540500000e+000     2.42187331000000e+000     2.36599659000000e+000     2.31220529800000e+000     2.26029428300000e+000     2.21064161400000e+000     2.16310604600000e+000     2.11755743100000e+000     2.07387572400000e+000     2.03195007300000e+000     1.99167800300000e+000     1.95296467600000e+000     1.91572222000000e+000     1.87986912100000e+000     1.84532968100000e+000     1.81203351900000e+000     1.77991512700000e+000     1.74891346200000e+000     1.71897158500000e+000     1.69003632000000e+000 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.92100644200000e+000     3.81503495000000e+000     3.71280429200000e+000     3.61073976300000e+000     3.50653467400000e+000     3.40307478700000e+000     3.30189017100000e+000     3.20385796200000e+000     3.10945029700000e+000     3.01888570900000e+000     2.93222334500000e+000     2.84942265800000e+000     2.77038176900000e+000     2.69496237500000e+000     2.62300604300000e+000     2.55434487600000e+000     2.48880847900000e+000     2.42622845300000e+000     2.36644123900000e+000     2.30928983700000e+000     2.25462477600000e+000     2.20230458400000e+000     2.15219590900000e+000     2.10417342200000e+000     2.05811958200000e+000     2.01392430600000e+000     1.97148459000000e+000     1.93070410700000e+000     1.89149279900000e+000     1.85376647000000e+000     1.81744639300000e+000     1.78245893600000e+000     1.74873520500000e+000     1.71621070700000e+000     1.68482503900000e+000     1.65452159900000e+000     1.62524729400000e+000     1.59695232600000e+000     1.56958992500000e+000     1.54311614600000e+000     1.51748967000000e+000 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.94508506700000e+000     3.81393000800000e+000     3.68779365100000e+000     3.56679896400000e+000     3.45097206700000e+000     3.34026481500000e+000     3.23457368200000e+000     3.13375520800000e+000     3.03763835100000e+000     2.94603420000000e+000     2.85874350900000e+000     2.77556147000000e+000     2.69628487300000e+000     2.62071237200000e+000     2.54599948700000e+000     2.47260588800000e+000     2.40140752500000e+000     2.33264973600000e+000     2.26645763700000e+000     2.20287432700000e+000     2.14188744200000e+000     2.08344766400000e+000     2.02748164900000e+000     1.97390108000000e+000     1.92260899300000e+000     1.87350418900000e+000     1.82648430200000e+000     1.78144788900000e+000     1.73829584600000e+000     1.69693233100000e+000     1.65726534000000e+000     1.61920703300000e+000     1.58267388800000e+000     1.54758672600000e+000     1.51387066000000e+000     1.48145498100000e+000     1.45027299800000e+000     1.42026187500000e+000     1.39136243500000e+000     1.36351896900000e+000     1.33667904000000e+000     1.31079329400000e+000     1.28581527500000e+000     1.26170124300000e+000     1.23841000900000e+000     1.21590277300000e+000     1.19414296300000e+000     1.17309610800000e+000 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98379893600000e+000     3.81214195000000e+000     3.64715615500000e+000     3.48952203000000e+000     3.34093380100000e+000     3.19907430900000e+000     3.06494052500000e+000     2.93839219500000e+000     2.81918558000000e+000     2.70700887200000e+000     2.60150912700000e+000     2.50231228000000e+000     2.40903766400000e+000     2.32130827400000e+000     2.23875778300000e+000     2.16103513200000e+000     2.08780732500000e+000     2.01876086100000e+000     1.95360247500000e+000     1.89205887700000e+000     1.83387627600000e+000     1.77881957700000e+000     1.72667139400000e+000     1.67723097100000e+000     1.63002418700000e+000     1.58396500000000e+000     1.53922083500000e+000     1.49590946700000e+000     1.45409374100000e+000     1.41379916000000e+000     1.37502447300000e+000     1.33774948200000e+000     1.30194079300000e+000     1.26755606500000e+000     1.23454714200000e+000     1.20286236200000e+000     1.17244824600000e+000     1.14325073700000e+000     1.11521608600000e+000     1.08829149200000e+000     1.06242554400000e+000     1.03756852200000e+000     1.01367258500000e+000     9.90691890000000e-001     9.68582642000000e-001     9.47303105000000e-001     9.26813581000000e-001     9.07076364000000e-001     8.88055683000000e-001     8.69717634000000e-001     8.52030095000000e-001     8.34962656000000e-001     8.18486528000000e-001     8.02574467000000e-001     7.87200691000000e-001 
    3.80907899600000e+000     3.56978411000000e+000     3.34010019800000e+000     3.12272081800000e+000     2.91882693800000e+000     2.72936168300000e+000     2.55448995200000e+000     2.39387191800000e+000     2.24683253700000e+000     2.11249604300000e+000     1.98988663100000e+000     1.87799979900000e+000     1.77585008100000e+000     1.68250081100000e+000     1.59708085400000e+000     1.51879229200000e+000     1.44691211500000e+000     1.38079013600000e+000     1.31984471000000e+000     1.26355729700000e+000     1.21146663500000e+000     1.16316285300000e+000     1.11828187100000e+000     1.07650021200000e+000     1.03753027400000e+000     1.00111608100000e+000     9.67029516000000e-001     9.35066979000000e-001     9.05046456000000e-001     8.76804952000000e-001     8.50196235000000e-001     8.25088872000000e-001     8.01364511000000e-001     7.78910957000000e-001     7.57030956000000e-001     7.35493358000000e-001     7.14405162000000e-001     6.93841365000000e-001     6.73852568000000e-001     6.54470791000000e-001     6.35713928000000e-001     6.17589180000000e-001     6.00095692000000e-001     5.83226603000000e-001     5.66970623000000e-001     5.51313257000000e-001     5.36237753000000e-001     5.21725836000000e-001     5.07758272000000e-001     4.94315304000000e-001     4.81376983000000e-001     4.68923422000000e-001     4.56934988000000e-001     4.45392438000000e-001     4.34277026000000e-001     4.23570574000000e-001     4.13255520000000e-001     4.03314947000000e-001     3.93732603000000e-001     3.84492906000000e-001     3.75580930000000e-001 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.97937896300000e+000     3.92434549400000e+000     3.83315511200000e+000     3.72527165400000e+000     3.61078150300000e+000     3.49505985300000e+000     3.38102674800000e+000     3.27026237200000e+000     3.16358746800000e+000     3.06138063300000e+000     2.96375912700000e+000     2.87068535700000e+000     2.78203121000000e+000     2.69761761200000e+000     2.61723916100000e+000     2.54067951100000e+000     2.46772096100000e+000     2.39815033800000e+000     2.33176249600000e+000     2.26853406300000e+000     2.20860262500000e+000     2.15172305200000e+000     2.09767290500000e+000     2.04625005600000e+000     1.99727057000000e+000     1.95056681100000e+000     1.90598575600000e+000     1.86338750500000e+000     1.82264395400000e+000     1.78363761000000e+000     1.74626055200000e+000     1.71041349400000e+000     1.67600496100000e+000     1.64295054700000e+000     1.61117225800000e+000     1.58059792600000e+000     1.55116068000000e+000     1.52279847600000e+000     1.49545367500000e+000     1.46907265900000e+000     1.44360549700000e+000     1.41900562700000e+000     1.39522958800000e+000 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.97937896300000e+000     3.92434549300000e+000     3.83315511200000e+000     3.72527165400000e+000     3.61078150300000e+000     3.49505985300000e+000     3.38102674800000e+000     3.27026237200000e+000     3.16358746800000e+000     3.06138063300000e+000     2.96375912700000e+000     2.87068535700000e+000     2.78203121000000e+000     2.69761761200000e+000     2.61723916100000e+000     2.54067951100000e+000     2.46772096100000e+000     2.39815033800000e+000     2.33176249600000e+000     2.26853406300000e+000     2.20860262400000e+000     2.15172305100000e+000     2.09767290400000e+000     2.04625005500000e+000     1.99727056900000e+000     1.95056681000000e+000     1.90598575500000e+000     1.86338750400000e+000     1.82264395300000e+000     1.78363760900000e+000     1.74626055100000e+000     1.71041349400000e+000     1.67600496100000e+000     1.64295054600000e+000     1.61117225700000e+000     1.58059792600000e+000     1.55116068000000e+000     1.52279847600000e+000     1.49545367400000e+000     1.46907265900000e+000     1.44360549700000e+000     1.41900562700000e+000     1.39522958800000e+000 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.93350907100000e+000     3.81446158400000e+000     3.69982937200000e+000     3.58822922600000e+000     3.47148881800000e+000     3.35378433800000e+000     3.23822666100000e+000     3.12649139900000e+000     3.01942585300000e+000     2.91739378400000e+000     2.82047543100000e+000     2.72858598600000e+000     2.64154700900000e+000     2.55912998000000e+000     2.48108303200000e+000     2.40714731800000e+000     2.33706692000000e+000     2.27059469800000e+000     2.20749555200000e+000     2.14754804900000e+000     2.09054502200000e+000     2.03629352800000e+000     1.98461441000000e+000     1.93534163800000e+000     1.88832153000000e+000     1.84341192500000e+000     1.80048134500000e+000     1.75940817900000e+000     1.72007991200000e+000     1.68239238300000e+000     1.64624911100000e+000     1.61156065600000e+000     1.57824404600000e+000     1.54622223500000e+000     1.51542362300000e+000     1.48578160900000e+000     1.45723415800000e+000     1.42972349100000e+000     1.40319568500000e+000     1.37760039700000e+000     1.35289057100000e+000     1.32902219200000e+000     1.30595405400000e+000     1.28364750300000e+000     1.26206632500000e+000 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.95923458600000e+000     3.81327879000000e+000     3.67302723800000e+000     3.53874750000000e+000     3.41055226800000e+000     3.28843471200000e+000     3.17361068700000e+000     3.06336425600000e+000     2.95869186600000e+000     2.85937162100000e+000     2.76516054900000e+000     2.67580483000000e+000     2.58987140800000e+000     2.50470619800000e+000     2.42142199100000e+000     2.34079506600000e+000     2.26325726700000e+000     2.18901719600000e+000     2.11813951400000e+000     2.05059706000000e+000     1.98630523800000e+000     1.92514481100000e+000     1.86697701400000e+000     1.81165357900000e+000     1.75902333200000e+000     1.70893648400000e+000     1.66124736500000e+000     1.61581609300000e+000     1.57250953000000e+000     1.53120174800000e+000     1.49177417600000e+000     1.45411552300000e+000     1.41812157500000e+000     1.38369489300000e+000     1.35074447200000e+000     1.31918537700000e+000     1.28893834100000e+000     1.25992943800000e+000     1.23208967600000e+000     1.20535467400000e+000     1.17966432500000e+000     1.15496249500000e+000     1.13119672700000e+000     1.10831797600000e+000     1.08628035800000e+000     1.06504092100000e+000     1.04455943300000e+000     1.02479816600000e+000     1.00572175100000e+000     9.87296975000000e-001     9.69492646000000e-001 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.81140724600000e+000     3.63036314800000e+000     3.45747237700000e+000     3.29490317400000e+000     3.14007961100000e+000     2.99426024600000e+000     2.85732274900000e+000     2.72899134100000e+000     2.60888940600000e+000     2.49657955200000e+000     2.39159325600000e+000     2.29345218000000e+000     2.20168304000000e+000     2.11582758700000e+000     2.03544894300000e+000     1.96013530200000e+000     1.88950174500000e+000     1.82319068500000e+000     1.76087160800000e+000     1.70223994900000e+000     1.64701579500000e+000     1.59345172400000e+000     1.54123348400000e+000     1.49067449600000e+000     1.44195698700000e+000     1.39517366500000e+000     1.35035566700000e+000     1.30749217000000e+000     1.26654420600000e+000     1.22745440400000e+000     1.19015387500000e+000     1.15456706400000e+000     1.12061516000000e+000     1.08821847300000e+000     1.05729808000000e+000     1.02777693000000e+000     9.99580572000000e-001     9.72637614000000e-001     9.46879983000000e-001     9.22243038000000e-001     8.98665604000000e-001     8.76089913000000e-001     8.54461525000000e-001     8.33729193000000e-001     8.13844731000000e-001     7.94762857000000e-001     7.76441037000000e-001     7.58839328000000e-001     7.41920224000000e-001     7.25648506000000e-001     7.09991097000000e-001     6.94916926000000e-001     6.80396797000000e-001     6.66403267000000e-001     6.52910530000000e-001     6.39894312000000e-001 
    3.55211841200000e+000     3.30555341500000e+000     3.07173300200000e+000     2.85290879900000e+000     2.65046867500000e+000     2.46448247600000e+000     2.29473672600000e+000     2.14045463300000e+000     2.00058514200000e+000     1.87394176400000e+000     1.75930093100000e+000     1.65546702500000e+000     1.56131190000000e+000     1.47579604700000e+000     1.39797723200000e+000     1.32701107700000e+000     1.26214678800000e+000     1.20272025700000e+000     1.14814596900000e+000     1.09790863200000e+000     1.05155510800000e+000     1.00868686900000e+000     9.68953169000000e-001     9.32044964000000e-001     8.97689539000000e-001     8.65645818000000e-001     8.35700283000000e-001     8.07663433000000e-001     7.81365979000000e-001     7.55872501000000e-001     7.30648317000000e-001     7.05913037000000e-001     6.81816172000000e-001     6.58455916000000e-001     6.35892893000000e-001     6.14160263000000e-001     5.93271190000000e-001     5.73224377000000e-001     5.54008187000000e-001     5.35603710000000e-001     5.17987056000000e-001     5.01131059000000e-001     4.85006549000000e-001     4.69583294000000e-001     4.54830695000000e-001     4.40718293000000e-001     4.27216134000000e-001     4.14295028000000e-001     4.01926727000000e-001     3.90084041000000e-001     3.78740910000000e-001     3.67872435000000e-001     3.57454895000000e-001     3.47465733000000e-001     3.37883537000000e-001     3.28688005000000e-001     3.19859910000000e-001     3.11381057000000e-001     3.03234236000000e-001     2.95403170000000e-001     2.87872483000000e-001 
    3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.98396065000000e+000     3.92890923900000e+000     3.80882868000000e+000     3.66577357100000e+000     3.51726846400000e+000     3.37101728200000e+000     3.23045686000000e+000     3.09702098600000e+000     2.97115558000000e+000     2.85280910400000e+000     2.74168259800000e+000     2.63736181300000e+000     2.53938844700000e+000     2.44729868100000e+000     2.36072354100000e+000     2.27994562600000e+000     2.20442166700000e+000     2.13367027900000e+000     2.06756696400000e+000     2.00515983000000e+000     1.94637176500000e+000     1.89090230100000e+000     1.83848242300000e+000     1.78887072800000e+000     1.74185010500000e+000     1.69722485100000e+000     1.65481816700000e+000     1.61446998500000e+000     1.57603507900000e+000     1.53938141100000e+000     1.50438869700000e+000     1.47094714700000e+000     1.43895635600000e+000     1.40832433700000e+000     1.37896666700000e+000     1.35080573300000e+000     1.32377006200000e+000     1.29779373300000e+000     1.27281585100000e+000     1.24878008200000e+000     1.22563423400000e+000     1.20332988700000e+000     1.18182205900000e+000     1.16106890700000e+000     1.14103146300000e+000     1.12167338700000e+000     1.10296075300000e+000 
