0	0
1	0.013961925
2	0.027919597
3	0.041868765
4	0.055805179
5	0.069724594
6	0.083622771
7	0.097495475
8	0.111338481
9	0.125147572
10	0.138918542
11	0.152647196
12	0.166329353
13	0.179960843
14	0.193537516
15	0.207055236
16	0.220509885
17	0.233897364
18	0.247213595
19	0.260454524
20	0.273616115
21	0.28669436
22	0.299685275
23	0.312584903
24	0.325389314
25	0.338094609
26	0.350696917
27	0.3631924
28	0.37557725
29	0.387847696
30	0.4
31	0.41203046
32	0.423935411
33	0.435711228
34	0.447354323
35	0.458861149
36	0.470228202
37	0.481452019
38	0.49252918
39	0.503456313
40	0.514230088
41	0.524847223
42	0.535304485
43	0.545598688
44	0.555726696
45	0.565685425
46	0.57547184
47	0.585082961
48	0.59451586
49	0.603767664
50	0.612835554
51	0.621716769
52	0.630408603
53	0.638908408
54	0.647213595
55	0.655321635
56	0.663230058
57	0.670936454
58	0.678438477
59	0.685733841
60	0.692820323
61	0.699695766
62	0.706358074
63	0.712805219
64	0.719035237
65	0.72504623
66	0.730836366
67	0.736403883
68	0.741747084
69	0.746864341
70	0.751754097
71	0.75641486
72	0.760845213
73	0.765043805
74	0.769009357
75	0.772740661
76	0.776236581
77	0.779496052
78	0.782518081
79	0.785301747
80	0.787846202
81	0.790150672
82	0.792214455
83	0.794036921
84	0.795617516
85	0.796955758
86	0.79805124
87	0.798903628
88	0.799512662
89	0.799878156
90	0.8
91	0.799878156
92	0.799512662
93	0.798903628
94	0.79805124
95	0.796955758
96	0.795617516
97	0.794036921
98	0.792214455
99	0.790150672
100	0.787846202
101	0.785301747
102	0.782518081
103	0.779496052
104	0.776236581
105	0.772740661
106	0.769009357
107	0.765043805
108	0.760845213
109	0.75641486
110	0.751754097
111	0.746864341
112	0.741747084
113	0.736403883
114	0.730836366
115	0.72504623
116	0.719035237
117	0.712805219
118	0.706358074
119	0.699695766
120	0.692820323
121	0.685733841
122	0.678438477
123	0.670936454
124	0.663230058
125	0.655321635
126	0.647213595
127	0.638908408
128	0.630408603
129	0.621716769
130	0.612835554
131	0.603767664
132	0.59451586
133	0.585082961
134	0.57547184
135	0.565685425
136	0.555726696
137	0.545598688
138	0.535304485
139	0.524847223
140	0.514230088
141	0.503456313
142	0.49252918
143	0.481452019
144	0.470228202
145	0.458861149
146	0.447354323
147	0.435711228
148	0.423935411
149	0.41203046
150	0.4
151	0.387847696
152	0.37557725
153	0.3631924
154	0.350696917
155	0.338094609
156	0.325389314
157	0.312584903
158	0.299685275
159	0.28669436
160	0.273616115
161	0.260454524
162	0.247213595
163	0.233897364
164	0.220509885
165	0.207055236
166	0.193537516
167	0.179960843
168	0.166329353
169	0.152647196
170	0.138918542
171	0.125147572
172	0.111338481
173	0.097495475
174	0.083622771
175	0.069724594
176	0.055805179
177	0.041868765
178	0.027919597
179	0.013961925
180	9.80119E-17
181	-0.013961925
182	-0.027919597
183	-0.041868765
184	-0.055805179
185	-0.069724594
186	-0.083622771
187	-0.097495475
188	-0.111338481
189	-0.125147572
190	-0.138918542
191	-0.152647196
192	-0.166329353
193	-0.179960843
194	-0.193537516
195	-0.207055236
196	-0.220509885
197	-0.233897364
198	-0.247213595
199	-0.260454524
200	-0.273616115
201	-0.28669436
202	-0.299685275
203	-0.312584903
204	-0.325389314
205	-0.338094609
206	-0.350696917
207	-0.3631924
208	-0.37557725
209	-0.387847696
210	-0.4
211	-0.41203046
212	-0.423935411
213	-0.435711228
214	-0.447354323
215	-0.458861149
216	-0.470228202
217	-0.481452019
218	-0.49252918
219	-0.503456313
220	-0.514230088
221	-0.524847223
222	-0.535304485
223	-0.545598688
224	-0.555726696
225	-0.565685425
226	-0.57547184
227	-0.585082961
228	-0.59451586
229	-0.603767664
230	-0.612835554
231	-0.621716769
232	-0.630408603
233	-0.638908408
234	-0.647213595
235	-0.655321635
236	-0.663230058
237	-0.670936454
238	-0.678438477
239	-0.685733841
240	-0.692820323
241	-0.699695766
242	-0.706358074
243	-0.712805219
244	-0.719035237
245	-0.72504623
246	-0.730836366
247	-0.736403883
248	-0.741747084
249	-0.746864341
250	-0.751754097
251	-0.75641486
252	-0.760845213
253	-0.765043805
254	-0.769009357
255	-0.772740661
256	-0.776236581
257	-0.779496052
258	-0.782518081
259	-0.785301747
260	-0.787846202
261	-0.790150672
262	-0.792214455
263	-0.794036921
264	-0.795617516
265	-0.796955758
266	-0.79805124
267	-0.798903628
268	-0.799512662
269	-0.799878156
270	-0.8
271	-0.799878156
272	-0.799512662
273	-0.798903628
274	-0.79805124
275	-0.796955758
276	-0.795617516
277	-0.794036921
278	-0.792214455
279	-0.790150672
280	-0.787846202
281	-0.785301747
282	-0.782518081
283	-0.779496052
284	-0.776236581
285	-0.772740661
286	-0.769009357
287	-0.765043805
288	-0.760845213
289	-0.75641486
290	-0.751754097
291	-0.746864341
292	-0.741747084
293	-0.736403883
294	-0.730836366
295	-0.72504623
296	-0.719035237
297	-0.712805219
298	-0.706358074
299	-0.699695766
300	-0.692820323
301	-0.685733841
302	-0.678438477
