# Table format: XY
    0.00000000000000e+000     9.70000000000000e+000
    1.00000000000000e+000     6.20000000000000e+001
    1.80000000000000e+000     1.05000000000000e+002
    3.30000000000000e+000     2.20000000000000e+002
