# Table format: 1D
    0.00000000000000e+000     6.30000000000000e+000 
    0.42000000000000e+000     3.56000000000000e+001 
    0.62000000000000e+000     4.98000000000000e+001 
    1.32000000000000e+000     1.02000000000000e+002 
    2.08000000000000e+000     1.71000000000000e+002 
